experiment_name,model_name,accuracy,accuracy_interval_lower,accuracy_interval_upper,precision,precision_interval_lower,precision_interval_upper,recall,recall_interval_lower,recall_interval_upper,f1_score,f1_score_interval_lower,f1_score_interval_upper
experiment #84,Decision Tree,0.9575070821529744,0.984287061976016,0.9904056654912596,0.994645247657296,0.977735149042718,0.9881436248926846,0.9477040816326532,0.9797554535639558,0.988205419362824,0.9706074461136512,0.9794068385701252,0.9873840894875194
experiment #85,SVM (mean),0.9811142587346552,0.9797292124928656,0.987029713212452,0.9823232323232324,0.9751944852608884,0.9875219950359478,0.9923469387755102,0.9695612909796733,0.9804205576930276,0.9873096446700508,0.9732184315884566,0.9828291185761032
experiment #85,SVM (EM),0.9820585457979226,0.9813361833755864,0.9876876066162104,0.9835651074589128,0.9779571672149208,0.9880681953531212,0.9923469387755102,0.9713285372468188,0.981141055736483,0.987936507936508,0.975304008004322,0.9836919723144812
experiment #85,Decision Tree,0.9414542020774316,0.98418472822781,0.990132067435064,0.9958791208791208,0.9777720399491344,0.9854989849326936,0.9247448979591836,0.979854483917688,0.9897887806432356,0.958994708994709,0.9792575781215938,0.987085927357223
experiment #86,SVM (mean),0.9537299338999056,0.8380159530536196,0.8507431866546232,0.9422382671480144,0.9039810643729445,0.9144470340179482,0.9987244897959184,0.6840927725550949,0.7092575708449895,0.9696594427244584,0.7197150277758678,0.7491989314194901
experiment #86,SVM (EM),0.9858356940509916,0.9896481222760636,0.9959958481915326,0.9898089171974522,0.987689022559465,0.9958544791404412,0.9910714285714286,0.9846288835320748,0.9940637533390474,0.9904397705544932,0.9863388609724182,0.9947274035391572
experiment #86,Decision Tree,0.9726156751652504,0.8753034355781314,0.894287462164138,0.9821200510855684,0.8360615022779283,0.8642406389134123,0.9808673469387756,0.8366852545986152,0.8571107165731644,0.9814932992980216,0.8367584727883385,0.8595449045190501
experiment #87,SVM (mean),0.980169971671388,0.9776824314602908,0.9860569129774168,0.9786700125470514,0.9745792043692536,0.9863354777402816,0.9948979591836736,0.9651917695608946,0.978420792536488,0.986717267552182,0.9703925139654792,0.9815182584369732
experiment #87,SVM (EM),0.975448536355052,0.9851220183965428,0.992214358533942,0.9785353535353536,0.9831371070257212,0.9922906913412304,0.9885204081632653,0.9771893294359228,0.9876647509012604,0.983502538071066,0.9803120405073726,0.9897157114700345
experiment #87,Decision Tree,0.9811142587346552,0.9722483822589668,0.9846892358884816,0.9847715736040608,0.9607365293796528,0.979372779587078,0.9897959183673468,0.9656592941573596,0.9821380397376096,0.9872773536895676,0.9637268775308824,0.979953808129898
experiment #88,SVM (mean),0.9546742209631728,0.8346245129383995,0.8507298402377607,0.9433734939759036,0.8984349370109995,0.9145706593893028,0.9987244897959184,0.6787628434941273,0.7089158444503116,0.9702602230483272,0.7136261195678036,0.7481722488255435
experiment #88,SVM (EM),0.9830028328611898,0.9920250679937912,0.9973981941241244,0.9848101265822784,0.9905380107146452,0.9975579409726376,0.9923469387755102,0.9876940716406176,0.9964467023055203,0.98856416772554,0.9894738761557708,0.9965741274616444
experiment #88,Decision Tree,0.9773371104815864,0.8387998283812815,0.8514737386908019,0.981012658227848,0.7878442797814016,0.8046842200237088,0.9885204081632653,0.791727150616178,0.8094892049458731,0.9847522236340532,0.7902414439646338,0.805911739483595
experiment #89,SVM (mean),0.9792256846081208,0.9773608847328606,0.9863798863910112,0.981060606060606,0.972867366257043,0.98578609015578,0.9910714285714286,0.9658421222642825,0.980194214757622,0.9860406091370558,0.9700345826214136,0.9819980121786056
experiment #89,SVM (EM),0.9830028328611898,0.9811271991798663,0.9890300929697926,0.9848101265822784,0.9770854697274348,0.9893038684360508,0.9923469387755102,0.9718221396583822,0.9833518051078272,0.98856416772554,0.9750609417713152,0.985486411284827
experiment #89,Decision Tree,0.9650613786591123,0.9649684331982478,0.977623855563032,0.9770114942528736,0.9528547940789608,0.9725824260307758,0.9757653061224488,0.9534621455966512,0.971123021067986,0.9763880025526483,0.954062953948819,0.970526662203476
experiment #90,SVM (mean),0.7950897072710104,0.8182947493542133,0.8293066345313665,0.7832167832167832,0.8716735401437576,0.8967416182234458,1.0,0.6490521586720911,0.6715777828530921,0.8784313725490196,0.6753319375536802,0.7034365223170385
experiment #90,SVM (EM),0.9773371104815864,0.984071692640522,0.9921318954751824,0.9773869346733668,0.9785950782252716,0.9900012788325084,0.9923469387755102,0.9791260400837452,0.9898269896777822,0.9848101265822784,0.9790682854171182,0.9896568164148128
experiment #90,Decision Tree,0.963172804532578,0.9800516925763596,0.9901120196610408,0.9604449938195304,0.973204572121677,0.988050751186074,0.9910714285714286,0.9737534862946758,0.9867921195407388,0.975517890772128,0.9738029993114158,0.9869940342447318
experiment #91,SVM (mean),0.9830028328611898,0.976886467849631,0.9868528765880762,0.982367758186398,0.9725378598985748,0.9864806505615208,0.9948979591836736,0.9654126376346546,0.9801367657531076,0.988593155893536,0.9694088126626988,0.98260775576457
experiment #91,SVM (EM),0.9811142587346552,0.9842206622550974,0.9904699251829308,0.9798994974874372,0.9799112506069708,0.9885041206740284,0.9948979591836736,0.9780319020769164,0.9869836549037272,0.9873417721518988,0.9792186928222532,0.9874467411227804
experiment #91,Decision Tree,0.9641170915958452,0.9813577011833956,0.9914468071448848,0.9616336633663366,0.9736336756801964,0.9890567045123768,0.9910714285714286,0.9771397036518428,0.9890514304370674,0.9761306532663316,0.9755801027431412,0.9887727037500096
experiment #92,SVM (mean),0.7403210576015109,0.8179105929479261,0.8289275138395334,0.7403210576015109,0.8822684827277745,0.8988562711610608,1.0,0.646571874481341,0.6686314543317468,0.8507867607162235,0.6723477153335373,0.7002324451256539
experiment #92,SVM (EM),0.9763928234183192,0.9856267911479384,0.9924643027636784,0.9749687108886108,0.9802294409483594,0.9910974689455208,0.9936224489795918,0.9816934782501674,0.9895072583860948,0.9842072015161086,0.9811297509785925,0.9900893277720708
experiment #92,Decision Tree,0.947119924457035,0.9847461670882716,0.9922157047239768,0.9343675417661098,0.9792093929707372,0.9910527406883258,0.9987244897959184,0.9793028425696112,0.990186319619856,0.9654747225647348,0.9799479715747248,0.9897681777926338
experiment #93,SVM (mean),0.9811142587346552,0.9776373816867818,0.9861026760940076,0.9823232323232324,0.9743350792413764,0.9851554815259304,0.9923469387755102,0.9652368020486924,0.9798263102545648,0.9873096446700508,0.9703344617706552,0.9816224141606288
experiment #93,SVM (EM),0.9792256846081208,0.978167873202788,0.9870773384817716,0.981060606060606,0.973270997196234,0.9867483889726668,0.9910714285714286,0.9683509749056728,0.9801271203812184,0.9860406091370558,0.9711537999953666,0.9829002233780866
experiment #93,Decision Tree,0.9405099150141644,0.984191089520213,0.9882346336313368,0.9266272189349112,0.97884178552863,0.9873596871079232,0.9987244897959184,0.9766559402047132,0.9849332551341562,0.9613259668508288,0.9791927795009664,0.9844897400896292
experiment #94,SVM (mean),0.8895184135977338,0.8955401234021695,0.9061576331338362,0.8701442841287459,0.9384944064969192,0.944039106122058,1.0,0.7954755828476183,0.8164688615968261,0.9305637982195846,0.8386212686297523,0.8578579193958025
